id,category,subcategory,energy,percentage,datetime
1,Renovable,Hidráulica,53722.12,0.31722207661963636,2019-01-01T00:00:00.000+01:00
2,Renovable,Hidráulica,61294.768,0.20827477009671783,2019-01-02T00:00:00.000+01:00
3,Renovable,Hidráulica,82981.951,0.3622758196846154,2019-01-03T00:00:00.000+01:00
4,Renovable,Hidráulica,94301.94,0.4482532404733024,2019-01-04T00:00:00.000+01:00
5,Renovable,Hidráulica,58822.692,0.27465081477001124,2019-01-05T00:00:00.000+01:00
6,Renovable,Hidráulica,42064.747,0.17106178088210705,2019-01-06T00:00:00.000+01:00
7,Renovable,Hidráulica,66708.373,0.24833323377363647,2019-01-07T00:00:00.000+01:00
8,Renovable,Hidráulica,68044.833,0.2492374449117323,2019-01-08T00:00:00.000+01:00
9,Renovable,Hidráulica,48716.673,0.14329189289680183,2019-01-09T00:00:00.000+01:00
10,Renovable,Hidráulica,62288.159,0.1714621846413327,2019-01-10T00:00:00.000+01:00
11,Renovable,Hidráulica,64303.769,0.19457994738049603,2019-01-11T00:00:00.000+01:00
12,Renovable,Hidráulica,36415.318,0.13181366565222308,2019-01-12T00:00:00.000+01:00
13,Renovable,Hidráulica,42369.957,0.15760790945959877,2019-01-13T00:00:00.000+01:00
14,Renovable,Hidráulica,53598.566,0.1943905859009404,2019-01-14T00:00:00.000+01:00
15,Renovable,Hidráulica,81267.421,0.4697994613806879,2019-01-15T00:00:00.000+01:00
16,Renovable,Hidráulica,82944.481,0.46463283297076724,2019-01-16T00:00:00.000+01:00
17,Renovable,Hidráulica,72981.884,0.40156237846541815,2019-01-17T00:00:00.000+01:00
18,Renovable,Hidráulica,101622.441,0.49057039850178125,2019-01-18T00:00:00.000+01:00
19,Renovable,Hidráulica,69273.204,0.2974081850082373,2019-01-19T00:00:00.000+01:00
20,Renovable,Hidráulica,47734.816,0.1693353400697924,2019-01-20T00:00:00.000+01:00
21,Renovable,Hidráulica,91299.463,0.30880999909793455,2019-01-21T00:00:00.000+01:00
22,Renovable,Hidráulica,76301.055,0.2188840318948352,2019-01-22T00:00:00.000+01:00
23,Renovable,Hidráulica,64317.281,0.13806840187265804,2019-01-23T00:00:00.000+01:00
24,Renovable,Hidráulica,71281.067,0.17841027416951166,2019-01-24T00:00:00.000+01:00
25,Renovable,Hidráulica,76711.708,0.212731463321017,2019-01-25T00:00:00.000+01:00
26,Renovable,Hidráulica,68907.867,0.29769269356526457,2019-01-26T00:00:00.000+01:00
27,Renovable,Hidráulica,54595.836,0.1414861111771948,2019-01-27T00:00:00.000+01:00
28,Renovable,Hidráulica,76405.736,0.1781856837364431,2019-01-28T00:00:00.000+01:00
29,Renovable,Hidráulica,78839.109,0.19355287149768913,2019-01-29T00:00:00.000+01:00
30,Renovable,Hidráulica,85928.214,0.21950465906214997,2019-01-30T00:00:00.000+01:00
31,Renovable,Hidráulica,91169.602,0.1909478988822599,2019-01-31T00:00:00.000+01:00
32,Renovable,Hidráulica,104180.249,0.21501851603129837,2019-02-01T00:00:00.000+01:00
33,Renovable,Hidráulica,104172.754,0.23041118208170594,2019-02-02T00:00:00.000+01:00
34,Renovable,Hidráulica,103565.911,0.27497442287759855,2019-02-03T00:00:00.000+01:00
35,Renovable,Hidráulica,112595.836,0.35748978553031113,2019-02-04T00:00:00.000+01:00
36,Renovable,Hidráulica,113328.801,0.43952999958369676,2019-02-05T00:00:00.000+01:00
37,Renovable,Hidráulica,104095.745,0.4623713335325002,2019-02-06T00:00:00.000+01:00
38,Renovable,Hidráulica,104841.916,0.4314057125400897,2019-02-07T00:00:00.000+01:00
39,Renovable,Hidráulica,96035.63,0.34775754966195366,2019-02-08T00:00:00.000+01:00
40,Renovable,Hidráulica,88929.275,0.3069853837019344,2019-02-09T00:00:00.000+01:00
41,Renovable,Hidráulica,77094.103,0.21243213412517287,2019-02-10T00:00:00.000+01:00
42,Renovable,Hidráulica,86087.283,0.3191477321791563,2019-02-11T00:00:00.000+01:00
43,Renovable,Hidráulica,102813.641,0.46072487744361346,2019-02-12T00:00:00.000+01:00
44,Renovable,Hidráulica,102627.126,0.45650437670648486,2019-02-13T00:00:00.000+01:00
45,Renovable,Hidráulica,85739.273,0.2958259465855434,2019-02-14T00:00:00.000+01:00
46,Renovable,Hidráulica,90038.415,0.3921769265481849,2019-02-15T00:00:00.000+01:00
47,Renovable,Hidráulica,76773.291,0.28243631029793065,2019-02-16T00:00:00.000+01:00
48,Renovable,Hidráulica,66533.326,0.23153371143708967,2019-02-17T00:00:00.000+01:00
49,Renovable,Hidráulica,92032.562,0.3810302914271679,2019-02-18T00:00:00.000+01:00
50,Renovable,Hidráulica,101558.298,0.6111561768113958,2019-02-19T00:00:00.000+01:00
51,Renovable,Hidráulica,85119.485,0.44547259114779836,2019-02-20T00:00:00.000+01:00
52,Renovable,Hidráulica,76568.369,0.3348056935391003,2019-02-21T00:00:00.000+01:00
53,Renovable,Hidráulica,72749.435,0.33209971293032214,2019-02-22T00:00:00.000+01:00
54,Renovable,Hidráulica,62126.142,0.27767920651330075,2019-02-23T00:00:00.000+01:00
55,Renovable,Hidráulica,64015.484,0.3217138003555339,2019-02-24T00:00:00.000+01:00
56,Renovable,Hidráulica,89367.789,0.43357914520141283,2019-02-25T00:00:00.000+01:00
57,Renovable,Hidráulica,72981.411,0.32278771436036857,2019-02-26T00:00:00.000+01:00
58,Renovable,Hidráulica,76836.854,0.33147423347316834,2019-02-27T00:00:00.000+01:00
59,Renovable,Hidráulica,70597.07,0.322007966287742,2019-02-28T00:00:00.000+01:00
60,Renovable,Hidráulica,77828.26,0.37292604216034425,2019-03-01T00:00:00.000+01:00
61,Renovable,Hidráulica,62615.899,0.24277640123421537,2019-03-02T00:00:00.000+01:00
62,Renovable,Hidráulica,48510.165,0.16882958550126798,2019-03-03T00:00:00.000+01:00
63,Renovable,Hidráulica,56357.327,0.16419243358097413,2019-03-04T00:00:00.000+01:00
64,Renovable,Hidráulica,58100.225,0.21681205836678913,2019-03-05T00:00:00.000+01:00
65,Renovable,Hidráulica,58857.557,0.14110202005754732,2019-03-06T00:00:00.000+01:00
66,Renovable,Hidráulica,75680.486,0.24965637871984192,2019-03-07T00:00:00.000+01:00
67,Renovable,Hidráulica,96360.601,0.46067833615716564,2019-03-08T00:00:00.000+01:00
68,Renovable,Hidráulica,95355.217,0.4150262994980084,2019-03-09T00:00:00.000+01:00
69,Renovable,Hidráulica,67930.593,0.27173142500415537,2019-03-10T00:00:00.000+01:00
70,Renovable,Hidráulica,93095.752,0.343468610024736,2019-03-11T00:00:00.000+01:00
71,Renovable,Hidráulica,84070.739,0.28513827792700197,2019-03-12T00:00:00.000+01:00
72,Renovable,Hidráulica,67874.114,0.196196099218271,2019-03-13T00:00:00.000+01:00
73,Renovable,Hidráulica,85056.201,0.2818954207447244,2019-03-14T00:00:00.000+01:00
74,Renovable,Hidráulica,98765.013,0.37493105994716375,2019-03-15T00:00:00.000+01:00
75,Renovable,Hidráulica,76181.066,0.30788279604290303,2019-03-16T00:00:00.000+01:00
76,Renovable,Hidráulica,42552.491,0.13799707271995684,2019-03-17T00:00:00.000+01:00
77,Renovable,Hidráulica,62634.501,0.21515276655135998,2019-03-18T00:00:00.000+01:00
78,Renovable,Hidráulica,63470.908,0.2080637798050461,2019-03-19T00:00:00.000+01:00
79,Renovable,Hidráulica,65301.482,0.2118868732519608,2019-03-20T00:00:00.000+01:00
80,Renovable,Hidráulica,81165.931,0.30627996901583376,2019-03-21T00:00:00.000+01:00
81,Renovable,Hidráulica,105209.649,0.4121200108913486,2019-03-22T00:00:00.000+01:00
82,Renovable,Hidráulica,74580.473,0.33074026934694967,2019-03-23T00:00:00.000+01:00
83,Renovable,Hidráulica,47572.518,0.2025878407034813,2019-03-24T00:00:00.000+01:00
84,Renovable,Hidráulica,48328.245,0.13665142217052448,2019-03-25T00:00:00.000+01:00
85,Renovable,Hidráulica,44191.178,0.11189253207040221,2019-03-26T00:00:00.000+01:00
86,Renovable,Hidráulica,49260.606,0.1489655711233448,2019-03-27T00:00:00.000+01:00
87,Renovable,Hidráulica,60620.753,0.2012651535742364,2019-03-28T00:00:00.000+01:00
88,Renovable,Hidráulica,72619.928,0.26341207605408434,2019-03-29T00:00:00.000+01:00
89,Renovable,Hidráulica,50638.578,0.22617356036558828,2019-03-30T00:00:00.000+01:00
90,Renovable,Hidráulica,61880.832,0.37818535787983665,2019-03-31T00:00:00.000+01:00
91,Renovable,Hidráulica,86710.531,0.5593154606379688,2019-04-01T00:00:00.000+02:00
92,Renovable,Hidráulica,83164.935,0.4677799957385949,2019-04-02T00:00:00.000+02:00
93,Renovable,Hidráulica,65400.943,0.2371072584718081,2019-04-03T00:00:00.000+02:00
94,Renovable,Hidráulica,62710.157,0.2325651880657643,2019-04-04T00:00:00.000+02:00
95,Renovable,Hidráulica,73535.245,0.24853963887647088,2019-04-05T00:00:00.000+02:00
96,Renovable,Hidráulica,55856.409,0.16167565247628374,2019-04-06T00:00:00.000+02:00
97,Renovable,Hidráulica,50757.459,0.17203833229656348,2019-04-07T00:00:00.000+02:00
98,Renovable,Hidráulica,59284.298,0.21220850352862963,2019-04-08T00:00:00.000+02:00
99,Renovable,Hidráulica,55846.571,0.16549010154337515,2019-04-09T00:00:00.000+02:00
100,Renovable,Hidráulica,57950.714,0.1844317983217209,2019-04-10T00:00:00.000+02:00
101,Renovable,Hidráulica,66323.71,0.22492224105458158,2019-04-11T00:00:00.000+02:00
102,Renovable,Hidráulica,65634.563,0.24344442156245752,2019-04-12T00:00:00.000+02:00
103,Renovable,Hidráulica,56056.423,0.2807424708889142,2019-04-13T00:00:00.000+02:00
104,Renovable,Hidráulica,49512.139,0.2446479259677255,2019-04-14T00:00:00.000+02:00
105,Renovable,Hidráulica,59450.39,0.20912310277299598,2019-04-15T00:00:00.000+02:00
106,Renovable,Hidráulica,67173.002,0.2972665026466456,2019-04-16T00:00:00.000+02:00
107,Renovable,Hidráulica,75126.82,0.22220420641228092,2019-04-17T00:00:00.000+02:00
108,Renovable,Hidráulica,72748.267,0.34372191054761303,2019-04-18T00:00:00.000+02:00
109,Renovable,Hidráulica,51486.163,0.1960131558195398,2019-04-19T00:00:00.000+02:00
110,Renovable,Hidráulica,48578.534,0.15953650049291468,2019-04-20T00:00:00.000+02:00
111,Renovable,Hidráulica,57292.882,0.2731646019102976,2019-04-21T00:00:00.000+02:00
112,Renovable,Hidráulica,58267.131,0.3129206718235493,2019-04-22T00:00:00.000+02:00
113,Renovable,Hidráulica,60092.265,0.21811221476607706,2019-04-23T00:00:00.000+02:00
114,Renovable,Hidráulica,59195.278,0.15462041242499455,2019-04-24T00:00:00.000+02:00
115,Renovable,Hidráulica,61237.828,0.1558525460052619,2019-04-25T00:00:00.000+02:00
116,Renovable,Hidráulica,72762.566,0.22714489707577304,2019-04-26T00:00:00.000+02:00
117,Renovable,Hidráulica,71665.25,0.2980921544739643,2019-04-27T00:00:00.000+02:00
118,Renovable,Hidráulica,63891.766,0.25357374211344064,2019-04-28T00:00:00.000+02:00
119,Renovable,Hidráulica,79309.222,0.37045679141413523,2019-04-29T00:00:00.000+02:00
120,Renovable,Hidráulica,79043.951,0.3693879608419265,2019-04-30T00:00:00.000+02:00
121,Renovable,Hidráulica,65790.781,0.2658296817405958,2019-05-01T00:00:00.000+02:00
122,Renovable,Hidráulica,60145.885,0.18790809473307268,2019-05-02T00:00:00.000+02:00
123,Renovable,Hidráulica,62890.086,0.21579058169277515,2019-05-03T00:00:00.000+02:00
124,Renovable,Hidráulica,61320.945,0.21550573046368257,2019-05-04T00:00:00.000+02:00
125,Renovable,Hidráulica,54024.643,0.17940823070128153,2019-05-05T00:00:00.000+02:00
126,Renovable,Hidráulica,73665.167,0.3788592560546428,2019-05-06T00:00:00.000+02:00
127,Renovable,Hidráulica,64011.313,0.24345229912095445,2019-05-07T00:00:00.000+02:00
128,Renovable,Hidráulica,54963.716,0.13422414778523287,2019-05-08T00:00:00.000+02:00
129,Renovable,Hidráulica,63183.312,0.1878994301302774,2019-05-09T00:00:00.000+02:00
130,Renovable,Hidráulica,72405.099,0.2238348608041286,2019-05-10T00:00:00.000+02:00
131,Renovable,Hidráulica,64702.823,0.24011390952198652,2019-05-11T00:00:00.000+02:00
132,Renovable,Hidráulica,55055.521,0.17058185895906078,2019-05-12T00:00:00.000+02:00
133,Renovable,Hidráulica,60718.191,0.18740972593909277,2019-05-13T00:00:00.000+02:00
134,Renovable,Hidráulica,64041.88,0.261047466150548,2019-05-14T00:00:00.000+02:00
135,Renovable,Hidráulica,69272.652,0.2910050951982815,2019-05-15T00:00:00.000+02:00
136,Renovable,Hidráulica,62899.421,0.23605250660684776,2019-05-16T00:00:00.000+02:00
137,Renovable,Hidráulica,60631.528,0.14948752429101808,2019-05-17T00:00:00.000+02:00
138,Renovable,Hidráulica,59441.201,0.21514545593917958,2019-05-18T00:00:00.000+02:00
139,Renovable,Hidráulica,55578.994,0.21571044711493612,2019-05-19T00:00:00.000+02:00
140,Renovable,Hidráulica,67545.69,0.33348087656304426,2019-05-20T00:00:00.000+02:00
141,Renovable,Hidráulica,71209.292,0.3755981632302394,2019-05-21T00:00:00.000+02:00
142,Renovable,Hidráulica,69398.246,0.37425371673331226,2019-05-22T00:00:00.000+02:00
143,Renovable,Hidráulica,63438.745,0.3313254235936237,2019-05-23T00:00:00.000+02:00
144,Renovable,Hidráulica,62559.649,0.2127141067178482,2019-05-24T00:00:00.000+02:00
145,Renovable,Hidráulica,60768.033,0.19477397896376464,2019-05-25T00:00:00.000+02:00
146,Renovable,Hidráulica,58032.001,0.2056538805276284,2019-05-26T00:00:00.000+02:00
147,Renovable,Hidráulica,61808.632,0.2263904529197832,2019-05-27T00:00:00.000+02:00
148,Renovable,Hidráulica,56754.222,0.17320669959086676,2019-05-28T00:00:00.000+02:00
149,Renovable,Hidráulica,57183.699,0.17962405787869173,2019-05-29T00:00:00.000+02:00
150,Renovable,Hidráulica,57605.918,0.23185643346774254,2019-05-30T00:00:00.000+02:00
151,Renovable,Hidráulica,64320.3,0.282848581337385,2019-05-31T00:00:00.000+02:00
152,Renovable,Hidráulica,56204.869,0.2694168061420982,2019-06-01T00:00:00.000+02:00
153,Renovable,Hidráulica,51434.448,0.2342910268785049,2019-06-02T00:00:00.000+02:00
154,Renovable,Hidráulica,59849.272,0.2729333908332165,2019-06-03T00:00:00.000+02:00
155,Renovable,Hidráulica,52341.041,0.17963221598122509,2019-06-04T00:00:00.000+02:00
156,Renovable,Hidráulica,58038.758,0.18882524735294703,2019-06-05T00:00:00.000+02:00
157,Renovable,Hidráulica,55192.726,0.17749740825660273,2019-06-06T00:00:00.000+02:00
158,Renovable,Hidráulica,60455.997,0.1919634215549128,2019-06-07T00:00:00.000+02:00
159,Renovable,Hidráulica,50288.009,0.2171109500739454,2019-06-08T00:00:00.000+02:00
160,Renovable,Hidráulica,50127.646,0.23349569903013523,2019-06-09T00:00:00.000+02:00
161,Renovable,Hidráulica,48863.693,0.19419688266579563,2019-06-10T00:00:00.000+02:00
162,Renovable,Hidráulica,54506.08,0.20941315957417247,2019-06-11T00:00:00.000+02:00
163,Renovable,Hidráulica,55149.095,0.2605597640335835,2019-06-12T00:00:00.000+02:00
164,Renovable,Hidráulica,44538.903,0.1913041329159734,2019-06-13T00:00:00.000+02:00
165,Renovable,Hidráulica,48342.27,0.21710346324099777,2019-06-14T00:00:00.000+02:00
166,Renovable,Hidráulica,45659.904,0.21896888362177402,2019-06-15T00:00:00.000+02:00
167,Renovable,Hidráulica,48801.677,0.30300443753066164,2019-06-16T00:00:00.000+02:00
168,Renovable,Hidráulica,54994.047,0.3086766346465775,2019-06-17T00:00:00.000+02:00
169,Renovable,Hidráulica,46463.794,0.16960714031705024,2019-06-18T00:00:00.000+02:00
170,Renovable,Hidráulica,62447.28,0.29273071200164896,2019-06-19T00:00:00.000+02:00
171,Renovable,Hidráulica,55403.393,0.26149331807375703,2019-06-20T00:00:00.000+02:00
172,Renovable,Hidráulica,61187.396,0.27800882252814396,2019-06-21T00:00:00.000+02:00
173,Renovable,Hidráulica,49603.248,0.24084100366557368,2019-06-22T00:00:00.000+02:00
174,Renovable,Hidráulica,47900.079,0.2097100762539604,2019-06-23T00:00:00.000+02:00
175,Renovable,Hidráulica,53640.879,0.2835252278928817,2019-06-24T00:00:00.000+02:00
176,Renovable,Hidráulica,66826.01,0.34366547297453764,2019-06-25T00:00:00.000+02:00
177,Renovable,Hidráulica,61679.976,0.22387023152274182,2019-06-26T00:00:00.000+02:00
178,Renovable,Hidráulica,57615.405,0.1951364580522611,2019-06-27T00:00:00.000+02:00
179,Renovable,Hidráulica,67444.37,0.2993756852272188,2019-06-28T00:00:00.000+02:00
180,Renovable,Hidráulica,51335.939,0.2679917647352545,2019-06-29T00:00:00.000+02:00
181,Renovable,Hidráulica,50209.519,0.23212709267312198,2019-06-30T00:00:00.000+02:00
182,Renovable,Hidráulica,61055.791,0.2227330214500995,2019-07-01T00:00:00.000+02:00
183,Renovable,Hidráulica,55872.137,0.20922568572874428,2019-07-02T00:00:00.000+02:00
184,Renovable,Hidráulica,58353.34,0.2409918639195723,2019-07-03T00:00:00.000+02:00
185,Renovable,Hidráulica,58701.183,0.2601207031897563,2019-07-04T00:00:00.000+02:00
186,Renovable,Hidráulica,74448.475,0.3505318517562194,2019-07-05T00:00:00.000+02:00
187,Renovable,Hidráulica,47358.519,0.2610667670526237,2019-07-06T00:00:00.000+02:00
188,Renovable,Hidráulica,41380.065,0.20386449571945953,2019-07-07T00:00:00.000+02:00
189,Renovable,Hidráulica,42316.782,0.16829733815053488,2019-07-08T00:00:00.000+02:00
190,Renovable,Hidráulica,45066.994,0.19752553682574894,2019-07-09T00:00:00.000+02:00
191,Renovable,Hidráulica,50525.836,0.25229207048906344,2019-07-10T00:00:00.000+02:00
192,Renovable,Hidráulica,63653.126,0.32659980127955307,2019-07-11T00:00:00.000+02:00
193,Renovable,Hidráulica,77307.737,0.4193506201633265,2019-07-12T00:00:00.000+02:00
194,Renovable,Hidráulica,42476.13,0.18309578589264347,2019-07-13T00:00:00.000+02:00
195,Renovable,Hidráulica,34912.241,0.14652496106850643,2019-07-14T00:00:00.000+02:00
196,Renovable,Hidráulica,49864.663,0.19057823710201469,2019-07-15T00:00:00.000+02:00
197,Renovable,Hidráulica,57845.824,0.22671086620990397,2019-07-16T00:00:00.000+02:00
198,Renovable,Hidráulica,55612.191,0.23421242844791615,2019-07-17T00:00:00.000+02:00
199,Renovable,Hidráulica,52362.514,0.2438309641693306,2019-07-18T00:00:00.000+02:00
200,Renovable,Hidráulica,54198.186,0.24060940215103835,2019-07-19T00:00:00.000+02:00
201,Renovable,Hidráulica,44489.874,0.2082342671252377,2019-07-20T00:00:00.000+02:00
202,Renovable,Hidráulica,38978.692,0.18341414763000885,2019-07-21T00:00:00.000+02:00
203,Renovable,Hidráulica,54407.53,0.20756249860467874,2019-07-22T00:00:00.000+02:00
204,Renovable,Hidráulica,60250.799,0.24502478933754587,2019-07-23T00:00:00.000+02:00
205,Renovable,Hidráulica,69122.733,0.3059532029483188,2019-07-24T00:00:00.000+02:00
206,Renovable,Hidráulica,57479.153,0.22450439738454459,2019-07-25T00:00:00.000+02:00
207,Renovable,Hidráulica,46357.148,0.20742518119252348,2019-07-26T00:00:00.000+02:00
208,Renovable,Hidráulica,35340.377,0.13460248615376438,2019-07-27T00:00:00.000+02:00
209,Renovable,Hidráulica,34431.028,0.17079159922189313,2019-07-28T00:00:00.000+02:00
210,Renovable,Hidráulica,40530.89,0.17399205723308916,2019-07-29T00:00:00.000+02:00
211,Renovable,Hidráulica,38216.389,0.16113734773669666,2019-07-30T00:00:00.000+02:00
212,Renovable,Hidráulica,37342.36,0.14713179231609597,2019-07-31T00:00:00.000+02:00
213,Renovable,Hidráulica,39828.465,0.18932793723638242,2019-08-01T00:00:00.000+02:00
214,Renovable,Hidráulica,39977.766,0.22018886799961132,2019-08-02T00:00:00.000+02:00
215,Renovable,Hidráulica,34210.59,0.20140999400466772,2019-08-03T00:00:00.000+02:00
216,Renovable,Hidráulica,34164.489,0.19612819696720651,2019-08-04T00:00:00.000+02:00
217,Renovable,Hidráulica,40518.425,0.22869685243242593,2019-08-05T00:00:00.000+02:00
218,Renovable,Hidráulica,44217.624,0.2385642786345485,2019-08-06T00:00:00.000+02:00
219,Renovable,Hidráulica,43467.476,0.2342748798388966,2019-08-07T00:00:00.000+02:00
220,Renovable,Hidráulica,37073.712,0.14931547030542844,2019-08-08T00:00:00.000+02:00
221,Renovable,Hidráulica,38918.241,0.1271889714569558,2019-08-09T00:00:00.000+02:00
222,Renovable,Hidráulica,37412.715,0.19895848457603318,2019-08-10T00:00:00.000+02:00
223,Renovable,Hidráulica,30591.581,0.1465536367440294,2019-08-11T00:00:00.000+02:00
224,Renovable,Hidráulica,32019.429,0.1314847250542953,2019-08-12T00:00:00.000+02:00
225,Renovable,Hidráulica,36668.763,0.17195133733978302,2019-08-13T00:00:00.000+02:00
226,Renovable,Hidráulica,40767.996,0.21978112950023174,2019-08-14T00:00:00.000+02:00
227,Renovable,Hidráulica,35034.302,0.1810439516422514,2019-08-15T00:00:00.000+02:00
228,Renovable,Hidráulica,38468.515,0.21777311302757843,2019-08-16T00:00:00.000+02:00
229,Renovable,Hidráulica,34776.206,0.16327349780386569,2019-08-17T00:00:00.000+02:00
230,Renovable,Hidráulica,33501.453,0.14839281768718718,2019-08-18T00:00:00.000+02:00
231,Renovable,Hidráulica,39224.558,0.16295303219024387,2019-08-19T00:00:00.000+02:00
232,Renovable,Hidráulica,38001.742,0.14292014921796783,2019-08-20T00:00:00.000+02:00
233,Renovable,Hidráulica,38493.905,0.16652737798570028,2019-08-21T00:00:00.000+02:00
234,Renovable,Hidráulica,41921.205,0.18428043769856078,2019-08-22T00:00:00.000+02:00
235,Renovable,Hidráulica,42802.263,0.2079408762068071,2019-08-23T00:00:00.000+02:00
236,Renovable,Hidráulica,34919.44,0.1940385624431456,2019-08-24T00:00:00.000+02:00
237,Renovable,Hidráulica,31348.488,0.13905613863722013,2019-08-25T00:00:00.000+02:00
238,Renovable,Hidráulica,46544.223,0.21772692111131725,2019-08-26T00:00:00.000+02:00
239,Renovable,Hidráulica,51679.007,0.35111698723987267,2019-08-27T00:00:00.000+02:00
240,Renovable,Hidráulica,53388.053,0.35914058861831477,2019-08-28T00:00:00.000+02:00
241,Renovable,Hidráulica,59731.531,0.3214663127291114,2019-08-29T00:00:00.000+02:00
242,Renovable,Hidráulica,56899.973,0.31015079416124436,2019-08-30T00:00:00.000+02:00
243,Renovable,Hidráulica,48267.812,0.2899748965396923,2019-08-31T00:00:00.000+02:00
244,Renovable,Hidráulica,31405.264,0.1407248661911797,2019-09-01T00:00:00.000+02:00
245,Renovable,Hidráulica,38149.512,0.11681820598314341,2019-09-02T00:00:00.000+02:00
246,Renovable,Hidráulica,53802.162,0.24918732475682168,2019-09-03T00:00:00.000+02:00
247,Renovable,Hidráulica,54725.893,0.24579949828570954,2019-09-04T00:00:00.000+02:00
248,Renovable,Hidráulica,32819.376,0.10062827532273033,2019-09-05T00:00:00.000+02:00
249,Renovable,Hidráulica,30146.332,0.08757219208636367,2019-09-06T00:00:00.000+02:00
250,Renovable,Hidráulica,28849.006,0.0935558323775784,2019-09-07T00:00:00.000+02:00
251,Renovable,Hidráulica,29386.662,0.14167174260884735,2019-09-08T00:00:00.000+02:00
252,Renovable,Hidráulica,49353.284,0.24265232147187918,2019-09-09T00:00:00.000+02:00
253,Renovable,Hidráulica,39503.844,0.10078751695136887,2019-09-10T00:00:00.000+02:00
254,Renovable,Hidráulica,42508.334,0.1204428162024128,2019-09-11T00:00:00.000+02:00
255,Renovable,Hidráulica,50902.124,0.20118049050562956,2019-09-12T00:00:00.000+02:00
256,Renovable,Hidráulica,45429.039,0.18292530470300758,2019-09-13T00:00:00.000+02:00
257,Renovable,Hidráulica,29031.659,0.1296108122009485,2019-09-14T00:00:00.000+02:00
258,Renovable,Hidráulica,28068.775,0.15475502420715145,2019-09-15T00:00:00.000+02:00
259,Renovable,Hidráulica,66133.578,0.4221312223582201,2019-09-16T00:00:00.000+02:00
260,Renovable,Hidráulica,64636.343,0.42171588442556357,2019-09-17T00:00:00.000+02:00
261,Renovable,Hidráulica,52209.409,0.35013642833743797,2019-09-18T00:00:00.000+02:00
262,Renovable,Hidráulica,56709.299,0.363315545771178,2019-09-19T00:00:00.000+02:00
263,Renovable,Hidráulica,40615.581,0.2097748837286463,2019-09-20T00:00:00.000+02:00
264,Renovable,Hidráulica,30025.93,0.1420828741582238,2019-09-21T00:00:00.000+02:00
265,Renovable,Hidráulica,31095.352,0.13895565920590472,2019-09-22T00:00:00.000+02:00
266,Renovable,Hidráulica,39903.487,0.19047667213843847,2019-09-23T00:00:00.000+02:00
267,Renovable,Hidráulica,35954.16,0.1343685877313426,2019-09-24T00:00:00.000+02:00
268,Renovable,Hidráulica,40067.693,0.18588849617573522,2019-09-25T00:00:00.000+02:00
269,Renovable,Hidráulica,40977.048,0.23085764178251497,2019-09-26T00:00:00.000+02:00
270,Renovable,Hidráulica,38038.022,0.2298521972912879,2019-09-27T00:00:00.000+02:00
271,Renovable,Hidráulica,31679.954,0.22160339663658996,2019-09-28T00:00:00.000+02:00
272,Renovable,Hidráulica,29692.061,0.1464116516768439,2019-09-29T00:00:00.000+02:00
273,Renovable,Hidráulica,43258.605,0.26846136830831246,2019-09-30T00:00:00.000+02:00
274,Renovable,Hidráulica,33185.69,0.1405068498533613,2019-10-01T00:00:00.000+02:00
275,Renovable,Hidráulica,26631.918,0.10506132934534573,2019-10-02T00:00:00.000+02:00
276,Renovable,Hidráulica,30680.967,0.14904010462168998,2019-10-03T00:00:00.000+02:00
277,Renovable,Hidráulica,35617.82,0.2308757746483538,2019-10-04T00:00:00.000+02:00
278,Renovable,Hidráulica,23165.441,0.1672475753019677,2019-10-05T00:00:00.000+02:00
279,Renovable,Hidráulica,23583.513,0.13556999783077198,2019-10-06T00:00:00.000+02:00
280,Renovable,Hidráulica,29562.21,0.1445839368900734,2019-10-07T00:00:00.000+02:00
281,Renovable,Hidráulica,32053.695,0.1947875281525546,2019-10-08T00:00:00.000+02:00
282,Renovable,Hidráulica,26166.536,0.1571051721270273,2019-10-09T00:00:00.000+02:00
283,Renovable,Hidráulica,27628.918,0.1569479489407253,2019-10-10T00:00:00.000+02:00
284,Renovable,Hidráulica,23962.923,0.12897230131568935,2019-10-11T00:00:00.000+02:00
285,Renovable,Hidráulica,17543.179,0.06757389469242325,2019-10-12T00:00:00.000+02:00
286,Renovable,Hidráulica,16486.118,0.06258503891512789,2019-10-13T00:00:00.000+02:00
287,Renovable,Hidráulica,19678.493,0.06200276299231479,2019-10-14T00:00:00.000+02:00
288,Renovable,Hidráulica,24296.825,0.08520671418032821,2019-10-15T00:00:00.000+02:00
289,Renovable,Hidráulica,26848.216,0.11369585282806843,2019-10-16T00:00:00.000+02:00
290,Renovable,Hidráulica,37647.773,0.17281123965057354,2019-10-17T00:00:00.000+02:00
291,Renovable,Hidráulica,36294.202,0.18241339545168295,2019-10-18T00:00:00.000+02:00
292,Renovable,Hidráulica,29087.093,0.1388565914002808,2019-10-19T00:00:00.000+02:00
293,Renovable,Hidráulica,40523.596,0.2005117980578464,2019-10-20T00:00:00.000+02:00
294,Renovable,Hidráulica,63271.574,0.45790938100358985,2019-10-21T00:00:00.000+02:00
295,Renovable,Hidráulica,58815.264,0.26148079191019635,2019-10-22T00:00:00.000+02:00
296,Renovable,Hidráulica,56556.147,0.25524852167369155,2019-10-23T00:00:00.000+02:00
297,Renovable,Hidráulica,52727.232,0.19282950016887637,2019-10-24T00:00:00.000+02:00
